Name,Team,WPA,-WPA,+WPA,pLI,Pulls,WPA/LI,Clutch,SD,MD,SV,BS,IP,FIP,WAR,HLD,ERA-,NameASCII,PlayerId,MLBAMID
"Brad Thomas","- - -",-0.679022029042244,-4.657248139381409,3.9782261550426483,0.6757764734288372,52,-0.5726127028465271,-0.432190002990418,11,15,0,0,81.2,4.365156281959948,0.09609040431678295,3,113.32809755144974,"Brad Thomas",757,346801
"José Quijada","- - -",0.5237176418304443,-10.975103557109833,11.498821318149567,1.2768855892354622,96,0.02437053620815277,0.3857818268896415,43,24,8,6,113.2,4.725405010980825,-0.03295847843401134,28,113.36706768600794,"Jose Quijada",19200,650671
"Brandon Cunniff","ATL",0.24076205492019653,-3.1581180095672607,3.398879885673523,0.8577018604650126,39,-0.010039731860160828,0.29074572775209545,9,8,0,2,52,4.503217756413589,-0.22423171997070312,5,113.44306286585153,"Brandon Cunniff",11509,594792
"Sean Newcomb","- - -",0.2931799814105034,-8.088546119164675,8.38172629289329,0.8615953266421289,100,-0.3906667158007622,0.7309424489028734,23,19,2,3,129,4.7016203463941455,-0.2847891158889979,20,113.46825144638159,"Sean Newcomb",16943,656794
"Anthony Misiewicz","- - -",-0.20987964421510696,-9.912722118198872,9.70284252462443,1.0858003960103377,106,-1.114949126727879,0.9216542587334593,31,27,0,7,115.2,3.9195150091053934,0.8016580604016781,32,113.4960960541953,"Anthony Misiewicz",18152,664948
"Masato Yoshii","- - -",0.24664610624313354,-3.165765941143036,3.4124120324850082,0.5222431019596432,35,-0.11532361805438995,0.5876057895519722,6,6,0,0,86,5.26133874071966,-0.49937674403190613,1,113.52769629285217,"Masato Yoshii",807,134180
"Diego Segui","- - -",-1.6767859309911728,-20.564484357833862,18.887696266174316,1.0320342659849573,35,-0.961614154279232,-0.6631244675444092,31,25,18,,254,4.172658484097757,0.12031656503677368,,113.59105380033147,"Diego Segui",1011725,121978
"David Cone","- - -",-0.031035959720611572,-3.189653992652893,3.158618069253862,0.6124781873719446,22,-0.21328172832727432,0.16260896910007247,6,7,1,0,68,3.875248722458855,0.29219451337121427,0,113.59117696054204,"David Cone",1680,112552
"Burch Smith","- - -",-1.6482517682015896,-9.226002391427755,7.577750518918037,0.6047811202113297,72,-0.024010751396417618,-2.701358333580372,14,19,1,2,177.1,4.133841915454023,0.6383370775729418,7,113.6730367580915,"Burch Smith",12784,572143
"Rich Hinton","- - -",-2.4650660157203674,-9.812150001525879,7.347086131572723,0.6758919307330743,46,-0.5650396347045898,-3.0820907771746433,12,18,3,,159.2,3.429898898456588,1.2212767153978348,,113.71646489739018,"Rich Hinton",1005854,115975
"Tim Fortugno","- - -",-0.7908300012350082,-4.854974001646042,4.06414395570755,0.6544185058035031,46,-0.5691836178302765,-0.6392632616845646,11,11,1,,84,4.828581825192233,-0.2273910641670227,,113.73108681336957,"Tim Fortugno",1004240,114320
"Jake Buchanan","- - -",0.06592192687094212,-2.035766071639955,2.101688077673316,0.5884993375610497,12,0.22891549952328205,-0.11689850534254771,5,2,0,0,50.1,4.789012169705026,-0.23904429003596306,0,113.73803853920327,"Jake Buchanan",10962,594772
"Leo Rosales","ARI",0.3147760331630707,-4.005107998847961,4.3198840618133545,0.6651376521558785,59,-0.26986863650381565,0.743118094180437,11,9,0,1,91.2,4.26145225808119,0.25376246869564056,5,113.75993833677695,"Leo Rosales",5618,449820
"Pedro Beato","- - -",-0.9122820529155433,-6.215029925107956,5.302747897803783,0.8288921566236587,70,-0.19336603209376335,-0.9072380038179266,16,15,0,1,94,4.106287905787572,-0.13225134275853634,12,113.76191836574205,"Pedro Beato",1330,474039
"Josh Rupe","- - -",0.06436595134437084,-6.8195720911026,6.883937951177359,0.6012334404446238,67,-0.27436457574367523,0.3814210816106326,19,11,0,3,151.2,5.2926080816717125,-0.6461411826312542,8,113.77084152107548,"Josh Rupe",7206,434666
"Declan Cronin","- - -",0.6787319853901863,-3.2932968139648438,3.972028970718384,0.7438061382786813,37,0.2406112551689148,0.671900689087031,9,7,0,1,64.1,3.275881904108736,0.7019174993038177,3,113.77169759232595,"Declan Cronin",25645,686539
"Warwick Saupold","DET",-1.3558521270751953,-6.581620097160339,5.225768059492111,0.6608635577052949,57,-0.5130489096045494,-1.5385880906002996,10,17,1,2,106.2,5.248159448910803,-0.6744622588157654,3,113.80199261603764,"Warwick Saupold",13211,599683
"Alex Burnett","- - -",-1.1243239385075867,-10.46843414241448,9.344110009493306,0.8085149081248157,135,-0.019900575280189514,-1.3707032679009155,29,34,0,3,172.1,4.351320312575711,-0.01728991838172078,22,113.81378336560601,"Alex Burnett",4065,488751
"Tyson Ross","- - -",-1.1756039801985025,-6.30373615026474,5.1281319707632065,0.8329191278116624,40,-0.4025222845375538,-1.0089040363913218,14,16,1,1,96,4.2737784729629,-0.04972866224125028,2,113.87695192585284,"Tyson Ross",7872,475115
"Fernando Arroyo","- - -",-2.2857259958982468,-7.977173939347267,5.691447891294956,0.5303321016436547,33,-0.756184309720993,-3.55380557928273,7,13,0,,162,4.469625732157715,-0.40103888511657715,,113.89086745127888,"Fernando Arroyo",1000327,110340
"Tyler Zuber","- - -",-1.0049539059400558,-3.7490579783916473,2.7441040575504303,0.7388008397452686,42,-0.3220157939940691,-1.0382342921949967,3,10,0,0,52.2,5.9889454881720905,-0.5886228270828724,4,113.89322366925809,"Tyler Zuber",20379,676604
"Andrew Sisco","- - -",-2.4900920540094376,-12.878949880599976,10.388858020305634,0.961183324392985,116,-1.5314121544361115,-1.0592404201723822,28,37,1,9,147.2,4.560432355050314,0.1204603761434555,23,113.92403426270492,"Andrew Sisco",3706,434878
"Jace Fry","CHW",-0.47901642322540283,-10.088478431105614,9.60946173965931,0.8934212790387551,134,-0.3604525811970234,-0.17570704972287532,34,29,4,3,138.1,4.147913657304123,1.2551886783912778,28,113.94395432819192,"Jace Fry",16159,605240
"Frank Wills","- - -",-0.5481601357460022,-14.912501990795135,14.364341855049133,0.7915428075362642,75,-0.010023269802331924,-0.6824978806989168,24,33,6,,247.1,4.030307482425502,0.5658997371792793,,113.99303261184158,"Frank Wills",1014051,124370
"Tyler Yates","- - -",-1.7316861003637314,-18.333186328411102,16.601500153541565,1.012582021572756,187,-0.1733863763511181,-1.5367823442766226,51,44,4,10,215.1,4.312790322960647,0.8001676611602306,44,114.02419992056493,"Tyler Yates",1527,407884
"Brad Havens","- - -",-3.8939858824014664,-13.657794043421745,9.763808131217957,0.632135305289844,81,-2.071055766195059,-4.088995491527388,22,32,3,,231,4.35183347154344,-0.329508064314723,,114.05256856723996,"Brad Havens",1005507,115622
"Gary Serum","MIN",0.4768020696938038,-4.719160079956055,5.195961952209473,0.7834648449414924,21,-0.1787608563899994,0.7873421766270426,7,9,1,,89,4.3664372775757405,-0.08686649985611439,,114.05683837435775,"Gary Serum",1011755,122010
"Matt Peacock","- - -",-0.7120618261396885,-3.382765717804432,2.6707040052860975,0.6468669093463203,17,-0.6936527192592621,-0.40713295373064207,4,8,0,0,62.1,4.81319948276618,-0.2726327031850815,0,114.09767057197087,"Matt Peacock",20339,676840
"Burt Hooton","- - -",0.38613593578338623,-10.48786835372448,10.87400384247303,0.9618553938369777,60,1.549985945224762,-1.1485368934675793,21,19,7,,161.1,3.989192356710662,-0.33330558612942696,,114.11408154520225,"Burt Hooton",1006005,116131
"Michael Grove","LAD",0.9418284278362989,-2.867497943341732,3.809326414950192,0.9076301054616945,26,0.9430584162473679,0.09462028366442965,15,5,0,0,52.1,2.9657034226562837,0.9444221518933773,7,114.12203094350254,"Michael Grove",23221,675627
"Ross Ohlendorf","- - -",-3.1700659692287445,-12.844601966440678,9.674536108970642,0.8399011634379745,80,-1.9668634161353111,-1.807468740106367,20,24,3,5,162,4.807880474641567,-0.4116060808300972,16,114.13860281326654,"Ross Ohlendorf",8268,456027
"Chris Narveson","- - -",-1.1465678726090118,-3.5782659316901118,2.4316979479044676,0.49226090043363435,39,-0.4988403022289276,-1.8303470689374524,4,11,0,2,78.1,4.794319162040036,-0.5881919553503394,3,114.15595931929406,"Chris Narveson",2141,429780
"Daniel McCutchen","- - -",0.33740393072366714,-5.520886233076453,5.85829016380012,0.7066800814725104,74,-1.273557834327221,1.751007163337058,18,11,0,0,111.2,4.5083542297506956,-0.34927794709801674,10,114.16553988988488,"Daniel McCutchen",263,445216
"Joely Rodríguez","- - -",-1.6671581268310547,-13.559508055448532,11.89234972000122,0.976085072325677,153,-1.1934760827571154,-0.5145288587166712,36,32,1,6,168,3.82312437658998,1.0804895497858524,35,114.23071964425691,"Joely Rodriguez",11487,570257
"Yhency Brazoban","- - -",-1.205887942807749,-13.542176021263003,12.33629063051194,1.3852141226286483,63,-0.8330895379185677,-0.037453090191084115,34,23,21,8,121,4.369806120991233,0.21389610297046602,15,114.28605112876974,"Yhency Brazoban",2150,430674
"Mike Griffin","- - -",-0.9109520278871059,-4.940531969070435,4.029579997062683,0.7445304609007306,28,-0.45222629234194756,-0.771299239152142,7,10,3,,77.1,3.7849401744742055,0.45009300857782364,,114.29053387584223,"Mike Griffin",1005048,115144
"Craig McMurtry","- - -",-3.556972086429596,-14.675010081380606,11.118037894368172,0.7708294189218338,97,-2.1535327807068825,-2.4609409265950077,20,31,4,,210.1,4.522716757953088,-0.8322286754846573,,114.36068253301421,"Craig McMurtry",1008651,118837
"Ed Olwine","ATL",0.3551919888705015,-3.437305986881256,3.792497932910919,0.5243186054350455,52,-0.2048444226384163,0.8822798315455374,9,13,3,,89.2,4.547515101836696,-0.4105037748813629,,114.37301337642705,"Ed Olwine",1009797,120008
"Kanekoa Texeira","- - -",-0.49608789943158627,-3.737136095762253,3.2410480082035065,0.6788036856386397,37,-1.0948227494955063,0.3639959877567993,5,8,0,0,67.2,4.048302112979587,0.23974534031003714,3,114.41574147519847,"Kanekoa Texeira",334,444427
"Scott Dohmann","- - -",-0.702412074431777,-12.429719895124435,11.727307796478271,0.8897172247487611,109,0.07864151895046234,-0.8681194057364853,33,28,1,9,172.2,5.03712525614473,-0.5813987739384174,21,114.4222535479291,"Scott Dohmann",1936,430617
"Jorge Sosa","- - -",-0.47124000173062086,-19.544281601905823,19.07304221391678,0.8585731976546817,149,-1.1933566853404045,0.6444925896315216,47,33,7,5,283.1,5.128600229283382,-1.213004432618618,24,114.43355350728959,"Jorge Sosa",1228,407901
"Jack Kucek","- - -",0.2336180042475462,-3.1762660816311836,3.409884083084762,0.5898605764331952,18,-0.9689577035605907,1.3650140151388315,5,5,2,,72.1,4.5763260965559285,-0.24372205883264542,,114.44634586772207,"Jack Kucek",1007195,117349
"Dwayne Henry","- - -",-4.730622123926878,-22.76466989517212,18.034047842025757,0.7744816886261106,156,-1.7699381913989782,-4.338175393983203,39,46,14,,330.1,4.205690579903637,-0.13116172049194574,,114.47969934842257,"Dwayne Henry",1005670,115781
"Phil Bickford","- - -",0.9921479355543852,-10.112602228298783,11.104750182945281,0.8168977179799314,143,-0.7219631262123585,1.9364945341440907,35,28,2,4,185.2,4.275346236526594,0.6900438261218369,19,114.56583918147855,"Phil Bickford",18519,641360
"Chris Knapp","- - -",0.6133159858291037,-1.6844719983637333,2.2977879618410952,0.4727494495866053,13,0.3186532333493233,0.9786851059452366,6,1,1,,59.2,4.901556261675708,-0.5431271325796843,,114.5781047408074,"Chris Knapp",1007026,117178
"Nate Pearson","- - -",0.22999029885977507,-5.955410178750753,6.185400417074561,0.7553490734257197,65,-0.1275157630443573,0.43199789845852365,18,11,3,3,102.1,4.582632407200843,0.040085989981889725,10,114.60875768609958,"Nate Pearson",20160,663878
"Terry Mulholland","- - -",-2.6264699292369187,-29.646131926449016,27.019662082195282,0.784432116962095,225,-2.5698982663452625,-0.7783454789625726,64,66,5,4,475.1,4.9736476110955845,-1.6516339307199814,10,114.61106406951151,"Terry Mulholland",665,119488
"Allen Levrault","- - -",-0.017469927668571472,-2.891293942928314,2.8738199919462204,0.6318773859313556,29,0.06393836438655853,-0.0915860189118454,4,4,0,0,60.1,5.104666710518398,-0.183344766497612,1,114.62543140767474,"Allen Levrault",925,276368
"Trevor Richards","- - -",-1.660342438844964,-17.4703788459301,15.810036456678063,0.8352288031766235,187,0.7290559113025665,-2.716945256749213,51,44,1,11,265,4.168951286169019,0.9768053144216537,33,114.64502206557619,"Trevor Richards",19309,670950
"Brian Ellington","MIA",-0.17415003292262554,-5.128105938434601,4.9539560079574585,0.5991154617192794,69,-0.9281352311372757,0.6374566490441549,15,9,0,1,102.2,4.667704067593173,-0.2229127585887909,11,114.75088905246598,"Brian Ellington",17233,623395
"Nestor Cortes","- - -",-0.41640410758554935,-4.763753890991211,4.347350016236305,0.5900421949868413,33,-0.21737249195575714,-0.4883467110494376,8,13,0,1,96,5.565254578765419,-0.5022107064723969,1,114.82430008897511,"Nestor Cortes",17874,641482
"Carlos Fisher","CIN",-0.09254402667284012,-3.9628219604492188,3.870278000831604,0.545678931241956,44,-0.1805223859846592,0.010928103753143514,8,7,0,1,98.2,4.149612924725445,0.14543793350458145,2,114.83516867929372,"Carlos Fisher",9832,457567
"Jose Bautista","- - -",0.4236338431946933,-22.16772224009037,22.59135591983795,0.7673443945423662,166,-2.118847131729126,2.670924981268045,51,48,3,,389.2,4.958544579603159,-2.0098599488846958,,114.8585226809367,"Jose Bautista",1000694,110713
"Doug Johns","- - -",-1.9615200906991959,-7.245852053165436,5.284331887960434,0.6577075577150441,55,-0.058549053966999054,-2.923810001649991,13,17,2,,116,4.985955626086583,-0.034582771360874176,,114.88117140775407,"Doug Johns",1006449,116552
"Daniel Webb","CHW",-0.8983499672176549,-6.657022173108999,5.7586719153187005,0.7173576334728595,57,-1.1388213830068707,-0.11348280293812074,15,15,0,3,110,4.4604165831380245,-0.40115966089069843,5,114.92658728209055,"Daniel Webb",10558,543900
"Steve Colyer","- - -",-0.2881300076842308,-2.5153719782829285,2.227242097258568,0.49219192669737294,48,-0.7168083190917969,0.13140658441159925,9,6,0,0,55.1,5.386899993202534,-0.5288083851337433,5,114.94969170817225,"Steve Colyer",1678,407873
"Mike Wallace","- - -",-0.5842420384287834,-8.026910156011581,7.442667931318283,0.7128782020438285,69,0.08423957973718643,-0.9037933783436749,17,18,2,,140.2,4.064375802103413,-0.5567770227789879,,115.05045235400895,"Mike Wallace",1013553,123863
"Ryan Vogelsong","- - -",-2.4260438457131386,-10.149090046994388,7.7230460569262505,0.5242580714218263,60,-0.9948841147124767,-3.632691459152375,6,18,0,2,200.1,4.420641918680878,-0.267542764544487,2,115.08578232273025,"Ryan Vogelsong",1011,285064
"John Curtis","- - -",-3.0522019006311893,-22.79108002781868,19.738877952098846,0.7835855224786877,133,-3.9981724247336388,0.10299849275966677,36,45,11,,348.2,3.8235864106827693,0.49060216173529625,,115.08678771487467,"John Curtis",1002905,112970
"Dan Larson","- - -",-0.8881420847028494,-2.468276023864746,1.5801339037716389,0.39888943396637594,25,-0.5746074393391609,-1.6519295633374118,2,6,1,,60,4.497367508885398,-0.37474861927330494,,115.09255828848832,"Dan Larson",1007361,117516
"Jimmy Gobble","- - -",-0.6614561676979065,-11.525335870683193,10.863879948854446,0.6938915616203075,151,-0.7274422999471426,-0.22581351736433897,33,33,4,5,197.1,4.782214418162024,0.22988863289356232,35,115.11560720261159,"Jimmy Gobble",1791,425471
"Armando Almanza","- - -",-0.2172018438577652,-17.826961904764175,17.609759852290154,1.03019273603931,205,-2.346277743577957,2.1354416191719343,53,43,2,5,214.2,4.9324743223271925,-0.9125132672488689,20,115.14302150383757,"Armando Almanza",507,150355
"Dustin Hermanson","- - -",0.3523140363395214,-20.52914009988308,20.8814540207386,1.2716876954123488,70,-0.7711536176502705,1.048198081955858,67,31,56,14,210.2,4.714995326516502,0.3390347361564636,9,115.19558894338155,"Dustin Hermanson",195,115812
"John Cummings","- - -",-0.9420099854469299,-8.626645848155022,7.684635989367962,0.7705569159819275,71,-0.48554565757513046,-0.7369597354840158,18,24,0,,132.1,4.772399927267573,0.07425689697265625,,115.27355519779171,"John Cummings",1002874,112935
"Colby Lewis","- - -",-1.3527660071849823,-3.8579760640859604,2.5052099376916885,0.7523847458691433,25,-0.3946293592453003,-1.403341711556099,8,10,0,3,50,5.243727268374537,-0.35346924513578415,4,115.34821247865368,"Colby Lewis",1259,407890
"Fernando Nieve","- - -",0.00407794676721096,-5.0380101763803395,5.0420879741432145,0.804389412831859,58,-0.2704549767076969,0.275524594360737,10,10,0,3,87.1,5.104618898524952,-0.5940444525331259,6,115.35747427332804,"Fernando Nieve",2173,430588
"Aaron Small","- - -",-0.012398467748425901,-16.112179675605148,16.099781809763954,0.8281582747352406,112,-1.2871675286442041,1.272196395556885,35,30,4,1,237,4.949348560903893,-0.3053467124700546,1,115.37320617708414,"Aaron Small",1477,122332
"Jhoulys Chacín","- - -",0.7549180388450623,-9.980983797926456,10.735901571810246,0.79141281630196,91,-0.019038574770092964,0.9729251220875509,33,20,0,2,164.1,4.283933721981771,0.5868748053908348,19,115.42905791512159,"Jhoulys Chacin",2608,468504
"Ramon Morel","- - -",-0.22391400299966335,-3.125881988555193,2.9019680973142385,0.7141878967740145,33,-0.25060030817985535,-0.06292223121220453,5,7,0,,59.2,5.063095077608409,-0.23589815944433212,,115.4334590841369,"Ramon Morel",1009162,119354
"Jimmy Jones","- - -",0.7836019797250628,-2.1056720335036516,2.889273978769779,0.4473645924762995,15,-1.9509865008294582,3.702582386832834,6,4,0,,81.2,4.830543523832253,-0.3424503318965435,,115.47912824969379,"Jimmy Jones",1006569,116694
"Craig Skok","- - -",-0.4341679811477661,-7.9346760511398315,7.500507950782776,0.8632095286743247,65,-0.5343712866306305,0.031401883808420905,18,16,4,,121.1,4.672010307685721,-0.9260515682399273,,115.53964072963046,"Craig Skok",1012041,122301
"Ed Whitson","- - -",-1.5853601330891252,-16.589717991650105,15.004357680754765,0.988015228237302,71,-1.0554987005889416,-0.5490920868602904,28,33,8,,205,3.979409516220463,0.2819506709347479,,115.56298676439131,"Ed Whitson",1013911,124223
"Collin Snider","- - -",0.7500143051147461,-5.822854399681091,6.572868704795837,1.0635780878704733,72,0.033721379935741425,0.6714589106966524,22,10,1,3,73.1,4.200017543107511,0.09191279113292694,12,115.61342460142619,"Collin Snider",23307,676092
"Edwin Jackson","- - -",-3.3937640950316563,-7.704495931509882,4.310731953475624,0.5525510595614508,64,-1.5651513758930378,-4.576840456907395,8,20,1,2,127.1,5.0624198229052855,-0.8777861283160746,5,115.61684793908861,"Edwin Jackson",1841,429719
"Scott Bailes","- - -",-3.2463380992412567,-26.450185775756836,23.203845977783203,0.9379265217432309,181,-4.7017252296209335,1.2405392795663275,56,56,13,,340.2,4.429010320451816,0.061714351177215576,,115.62982409795963,"Scott Bailes",1000430,110438
"Mike Cosgrove","HOU",0.9723000535741448,-10.251780092716217,11.224078267812729,1.0427384967819164,49,0.722261093556881,0.2101875084414555,17,17,7,,143,3.4714856543042902,0.46578386053442955,,115.7136510772238,"Mike Cosgrove",1002651,112711
"Josh Sborz","- - -",-0.8535561747848988,-12.988297132775187,12.134740635752678,0.9806817111666085,111,0.09897962212562561,-0.9693498605687566,38,28,1,7,161.1,3.967588905943363,1.376037284731865,32,115.72586736062736,"Josh Sborz",18323,622250
"Vince Velasquez","- - -",-0.21351991593837738,-3.5221298933029175,3.308609887957573,0.5640714525996379,30,-0.9451686916872859,0.5666352364763769,6,9,0,0,73.1,3.8353725087440322,0.2746911073336378,3,115.75083455288261,"Vince Velasquez",11189,592826
"Josh Kinney","- - -",0.327939935028553,-4.849635899066925,5.1775758638978004,0.7526096456914867,69,0.4406537264585495,-0.004916638971122211,13,8,1,2,97,3.912911736573302,0.2176305428147316,13,115.76216116503086,"Josh Kinney",3638,448337
"Mark Bomback","- - -",-0.15013404469937086,-2.900122043909505,2.7499879768583924,0.6067437933047684,21,-0.7425761893391609,0.49513394706811675,4,7,0,,60.2,5.174816712496089,-0.631189773324877,,115.7952240373254,"Mark Bomback",1001156,111185
"Austin Pruitt","- - -",-2.5168179236352444,-14.278767541050911,11.761949747800827,0.6402197953855574,87,-1.0626006368547678,-2.868577283252419,26,33,6,5,247,4.460823943789845,-0.1927240863442421,8,115.80862059965223,"Austin Pruitt",15290,643493
"Gonzalez Germen","- - -",-1.3281180560588837,-9.408996284008026,8.080878287553787,0.792477453817054,98,-1.2336249947547913,-0.44228142966379425,22,22,3,6,141,4.612621563399246,-0.2763174995779991,3,115.82390640490674,"Gonzalez Germen",5876,542674
"J.D. Smart","- - -",-1.188832014799118,-3.5523359775543213,2.3635039925575256,0.48681700530678335,34,0.2855834309011698,-2.7276345545054848,6,12,0,,67.1,4.480899036900795,0.1968967206776142,,115.8447256007913,"J.D. Smart",1012081,150412
"Shawn Chacon","- - -",-1.8193160817027092,-20.13870218768716,18.319386199116707,1.5584345460720264,64,-2.938421331346035,1.7710215927505164,39,26,36,16,153.2,5.734215439608253,-1.4515610453672707,13,115.88854332842732,"Shawn Chacon",424,276336
"Felipe Lira","- - -",-1.375128023326397,-9.640818074345589,8.26569002121687,0.7832803875434019,62,-1.4170797243714333,-0.3385215203363574,13,21,1,,138.1,5.02469154019325,-0.07298628287389874,,115.90446990237538,"Felipe Lira",1007649,117809
"Dave Beard","- - -",0.0775536447763443,-28.738468050956726,28.816014029085636,1.4813701645625348,56,-0.30480705201625824,0.35715969596143093,48,42,30,,262,4.487370937875502,-0.21758361160755157,,115.99905042617351,"Dave Beard",1000716,110735
"Kevin Slowey","- - -",0.5078119486570358,-3.072227882221341,3.5800438672304153,0.6756565028621304,24,-1.0195099711418152,1.7710929818964032,4,5,0,0,67,3.5449022272305992,0.46528245136141777,0,116.04933863874423,"Kevin Slowey",9918,458713
"Sherman Corbett","CAL",0.33017202839255333,-3.5778419841080904,3.9080139845609665,0.8940317129441934,31,-0.7175514698028564,1.0868583116208526,8,8,1,,56,3.7361076133495468,0.2938831215724349,,116.05118196544458,"Sherman Corbett",1002611,112668
"Shawn Barton","- - -",0.38539996836334467,-4.244125992059708,4.629525914788246,0.8879628403968102,58,0.002294674515724182,0.4317324613395536,18,9,1,,65,4.697490674990487,-0.20951069565489888,,116.1414955511497,"Shawn Barton",1000633,110649
"Jake Westbrook","- - -",-0.1716318897670135,-6.576355937620974,6.404724070220254,0.9990271385246665,31,0.1712993672117591,-0.3430983936330777,11,10,0,2,91.1,4.014750834356179,0.5454277638345957,2,116.15781020394621,"Jake Westbrook",412,150414
"Garrett Olson","- - -",0.6261178257409483,-3.5076880489941686,4.133805994002614,0.7301869969472198,43,-0.8771464228630066,1.734622423337726,9,7,1,0,70,4.539422176644833,0.0776623603887856,6,116.16833323981595,"Garrett Olson",9889,457796
"Sam Selman","- - -",-1.428348958492279,-3.99874210357666,2.5703932642936707,0.5582274153967884,48,0.7952519915997982,-3.353974331449423,7,11,1,3,73,4.9345799270657675,-0.29208071902394295,5,116.17556616413661,"Sam Selman",13397,572125
"Mike Mayers","- - -",-1.475361417979002,-16.812531866133213,15.337170522660017,0.8456180986873914,156,-2.764731004834175,1.0200173802450985,45,36,5,6,233.1,4.486487029432159,0.6548992414027452,30,116.20903375935863,"Mike Mayers",15451,594577
"Brian Edmondson","- - -",-2.4435617923736572,-15.415977954864502,12.972416043281555,1.0298513066783754,94,-2.241052359342575,-0.1316802638309431,26,29,1,,170,5.177399496609031,-1.1578336656093597,,116.21334088643421,"Brian Edmondson",1003677,133228
"Tim Dillard","MIL",-0.3185000326484442,-2.9335459768772125,2.615045875310898,0.4562339115673335,42,-0.2481498122215271,-0.44995706798445734,7,6,0,1,84.1,4.132831317073024,-0.11509694904088974,3,116.21508492985907,"Tim Dillard",5518,457422
"Tim Leary","- - -",-1.352362203411758,-6.7566522031556815,5.404289910569787,0.6407052568554217,40,-0.598886001855135,-1.511853981845241,11,16,1,,122.1,3.843515701029814,0.49301497265696526,,116.25389399593546,"Tim Leary",1007438,117592
"Luis Perdomo","- - -",-0.5385679830797017,-1.865272011142224,1.326704027946107,0.24131223266606086,31,-1.6043257303535938,-0.6275046958519321,1,5,0,1,78,5.327032629278108,-0.7253877632319927,0,116.36320803416356,"Luis Perdomo",5380,466412
"Buddy Carlyle","- - -",1.5233919469173998,-7.17123804660514,8.694630179321393,0.7168470432953626,95,1.336963139474392,0.7881651722981324,26,13,1,1,150.2,4.0361232730462495,0.3797265808098018,8,116.36764533172511,"Buddy Carlyle",2010,234194
"Trey Hodges","ATL",-0.5349420607089996,-4.733820140361786,4.198877990245819,0.8186148501545019,40,-0.5986068546772003,-0.05486536196782754,9,12,0,2,72.2,4.8919318034073385,-0.30511924624443054,4,116.37701067155955,"Trey Hodges",1608,408074
"Rafael Roque","MIL",0.3412438731174916,-2.293866239488125,2.6351100467145443,0.6017358504780909,30,-0.8234061002731323,1.3905052233291488,7,4,1,,50.2,5.778624453657718,-0.4122057780623436,,116.43680653756408,"Rafael Roque",1011191,136305
"Tony Arnold","BAL",-0.8232100307941437,-3.8894078731536865,3.066197991371155,0.5455130129969087,25,-0.22611276805400848,-1.2829438652087597,6,8,0,,78.1,4.676945760333364,0.05436462163925171,,116.50733049179796,"Tony Arnold",1000321,110333
"Tayler Scott","- - -",-0.45246580615639687,-4.982701525092125,4.530235718935728,0.6678126377492941,60,-0.7290508486330509,0.05151679105467566,13,12,0,4,93.2,5.093665514595005,-0.24658736027777195,4,116.51571893437172,"Tayler Scott",13652,605463
"José Ramirez","- - -",-0.8219321295619011,-11.94344974309206,11.121518029947765,1.1557145823792714,104,-1.3310558050870895,0.6198662587288631,33,27,0,5,118.2,4.92913608687032,-0.6532569527626038,30,116.53474239138525,"Jose Ramirez",10171,542432
"Len Barker","- - -",1.5673439614474773,-8.527721885591745,10.095068477094173,1.0746296461096363,28,-0.8154672384262085,2.2739640955728175,14,16,5,,116,3.753141522129596,0.5622265115380287,,116.53582381990678,"Len Barker",1000546,110566
"Jon Leicester","- - -",0.10276786983013153,-4.263387888669968,4.366156101226807,1.041894648683832,33,0.1519480748102069,-0.053312507423473016,10,7,0,2,52.2,4.9627423462612406,-0.24260837957262993,5,116.54445186458884,"Jon Leicester",2092,425484
"Horacio Ramirez","- - -",-0.6581580354832113,-4.004758006893098,3.346599937416613,0.7033851640270307,53,-0.47771214321255684,-0.4579886209535732,10,9,0,1,69.1,4.659515749303477,0.15066990349441767,4,116.55192453449595,"Horacio Ramirez",110,400141
"John Foster","- - -",-0.8710619704797864,-5.734191924333572,4.863129943609238,1.0921184871254899,78,-0.39060360193252563,-0.4069856530323498,19,17,1,3,60.2,5.425826711176082,-0.39047983288764954,15,116.60350350011777,"John Foster",86,407796
"Jeff Musselman","- - -",-0.31722002860624343,-12.481687851250172,12.164468374103308,1.0529860540407117,98,-0.7874780744314194,0.4862204961482613,27,27,3,,152,4.674759704386619,-0.4815469440072775,,116.68431075310649,"Jeff Musselman",1009407,119603
"Jesse Biddle","- - -",-0.6300639137625694,-7.933886181563139,7.303822325542569,0.9452883309423924,77,-1.095385666936636,0.428854733317223,20,19,1,4,103,4.719880998629875,-0.2244924629922025,13,116.80057104596222,"Jesse Biddle",11437,592145
"Fernando Cabrera","- - -",-0.989257950335741,-9.78025372326374,8.790996028110385,0.6249454778749586,80,-0.2580583319067955,-1.3248924779775757,22,20,1,6,175.1,5.022460178604906,-0.858829315751791,9,116.8099276574461,"Fernando Cabrera",2105,425507
"Joel McKeon","CHW",-1.0356338620185852,-4.115202069282532,3.079568028450012,0.8509180817422988,35,0.1293995976448059,-1.3464778149722263,8,10,1,,54,5.80988700174084,-0.9172413498163223,,116.85489935749892,"Joel McKeon",1008595,118779
"Tom Bruno","- - -",-0.5763841420412064,-7.929282188415527,7.352897882461548,0.9817489229734971,41,-0.9981454983353615,0.41104616106747005,13,14,1,,99,4.310506693581037,-0.3422902226448059,,116.89474144666315,"Tom Bruno",1001594,111633
